date,event,fighter1,fighter1 - open,fighter1 - 48h,fighter1 - close,fighter2,fighter2 - open,fighter2 - 48h,fighter2 - close,winner
2024-11-17,UFC,Jonathan Martinez,2024-11-01 18:19:00 - price: +124,2024-11-14 21:36:00 - price: +119,2024-11-16 21:06:00 - price: -101,Marcus McGhee,2024-11-01 18:19:00 - price: -148,2024-11-14 21:36:00 - price: -145,2024-11-16 21:06:00 - price: -119,Marcus McGhee
2024-11-17,UFC,Eryk Anders,2024-11-01 18:15:00 - price: -205,2024-11-14 16:26:00 - price: -118,2024-11-16 17:41:00 - price: -117,Chris Weidman,2024-11-01 18:15:00 - price: +170,2024-11-14 16:26:00 - price: -104,2024-11-16 17:41:00 - price: -104,Eryk Anders
2024-11-17,UFC,Jon Jones,2024-09-14 19:24:00 - price: -298,2024-11-15 00:30:00 - price: -637,2024-11-17 01:01:00 - price: -568,Stipe Miocic,2024-09-14 19:24:00 - price: +240,2024-11-15 00:30:00 - price: +454,2024-11-17 01:01:00 - price: +415,Jon Jones
2024-11-17,UFC,Oban Elliott,2024-11-01 18:34:00 - price: -142,2024-11-14 18:53:00 - price: -277,2024-11-16 19:06:00 - price: -302,Bassil Hafez,2024-11-01 18:34:00 - price: +120,2024-11-14 18:53:00 - price: +220,2024-11-16 19:06:00 - price: +238,Oban Elliott
2024-11-17,UFC,Damon Jackson,2024-11-02 12:14:00 - price: +118,2024-11-14 20:41:00 - price: -177,2024-11-16 21:02:00 - price: -230,Jim Miller,2024-11-02 12:14:00 - price: -140,2024-11-14 20:41:00 - price: +145,2024-11-16 21:02:00 - price: +186,Jim Miller
2024-11-17,UFC,Jhonata Diniz,2024-11-09 13:31:00 - price: +110,2024-11-14 19:35:00 - price: +121,2024-11-16 20:00:00 - price: -115,Marcin Tybura,2024-11-09 13:31:00 - price: -130,2024-11-14 19:35:00 - price: -147,2024-11-16 20:00:00 - price: -107,Marcin Tybura
2024-11-16,UFC,Veronica Hardy,2024-11-01 18:34:00 - price: -135,2024-11-14 18:11:00 - price: -141,2024-11-16 18:25:00 - price: +110,Eduarda Moura,2024-11-01 18:34:00 - price: +114,2024-11-14 18:11:00 - price: +116,2024-11-16 18:25:00 - price: -132,Eduarda Moura
2024-11-10,UFC,Luana Pinheiro,2024-10-27 17:12:00 - price: +200,2024-11-07 19:16:00 - price: +298,2024-11-09 19:31:00 - price: +350,Gillian Robertson,2024-10-27 17:12:00 - price: -240,2024-11-07 19:16:00 - price: -393,2024-11-09 19:31:00 - price: -458,Gillian Robertson
2024-11-10,UFC,Neil Magny,2024-10-27 17:12:00 - price: +430,2024-11-07 21:45:00 - price: +536,2024-11-09 20:29:00 - price: +541,Carlos Prates,2024-10-27 17:12:00 - price: -600,2024-11-07 21:45:00 - price: -803,2024-11-09 20:29:00 - price: -798,Carlos Prates
2024-11-10,UFC,Reinier de Ridder,2024-10-27 17:14:00 - price: -250,2024-11-07 19:45:00 - price: -306,2024-11-09 20:34:00 - price: -329,Gerald Meerschaert,2024-10-27 17:14:00 - price: +205,2024-11-07 19:45:00 - price: +239,2024-11-09 20:34:00 - price: +254,Reinier de Ridder
2024-11-09,UFC Fight Night,Charles Radtke,2024-10-27 17:18:00 - price: -180,2024-11-07 17:51:00 - price: -163,2024-11-09 17:13:00 - price: -175,Matthew Semelsberger,2024-10-27 17:18:00 - price: +155,2024-11-07 17:51:00 - price: +134,2024-11-09 17:13:00 - price: +144,Charles Radtke
2024-11-09,UFC Fight Night,Melissa Mullins,2024-10-27 17:16:00 - price: -235,2024-11-07 16:25:00 - price: -262,2024-11-09 16:15:00 - price: -340,Klaudia Sygula,2024-10-27 17:16:00 - price: +195,2024-11-07 15:55:00 - price: +204,2024-11-09 16:15:00 - price: +263,Melissa Mullins
2024-11-09,UFC Fight Night,Denise Gomes,2024-10-27 17:20:00 - price: -420,2024-11-07 17:37:00 - price: -512,2024-11-09 18:31:00 - price: -629,Karolina Kowalkiewicz,2024-10-27 17:20:00 - price: +320,2024-11-07 17:37:00 - price: +370,2024-11-09 18:31:00 - price: +453,Denise Gomes
2024-11-03,UFC Fight Night,Ariane da Silva,2024-10-21 17:44:00 - price: +140,2024-11-01 14:42:00 - price: +178,2024-11-02 21:10:00 - price: +191,Jasmine Jasudavicius,2024-10-21 17:44:00 - price: -165,2024-11-01 14:42:00 - price: -221,2024-11-02 21:10:00 - price: -243,Jasmine Jasudavicius
2024-11-03,UFC Fight Night,Caio Machado,2024-10-20 09:58:00 - price: -165,2024-10-31 21:15:00 - price: -155,2024-11-02 21:44:00 - price: -180,Brendson Ribeiro,2024-10-20 09:58:00 - price: +140,2024-10-31 21:15:00 - price: +127,2024-11-02 21:44:00 - price: +149,Brendson Ribeiro
2024-11-03,UFC Fight Night,Erin Blanchfield,2024-08-17 07:20:00 - price: -120,2024-10-31 22:16:00 - price: -133,2024-11-02 22:18:00 - price: -153,Rose Namajunas,2024-08-17 07:20:00 - price: -110,2024-10-31 21:40:00 - price: +109,2024-11-02 22:18:00 - price: +127,Erin Blanchfield
2024-11-03,UFC Fight Night,Amir Albazi,2024-10-16 16:52:00 - price: +125,2024-10-31 23:01:00 - price: +141,2024-11-02 23:03:00 - price: +143,Brandon Moreno,2024-10-16 16:52:00 - price: -150,2024-10-31 23:01:00 - price: -172,2024-11-02 23:03:00 - price: -172,Brandon Moreno
2024-11-03,UFC Fight Night,Trevin Giles,2024-10-20 10:00:00 - price: +210,2024-10-31 20:16:00 - price: +228,2024-11-02 20:11:00 - price: +287,Mike Malott,2024-10-20 10:00:00 - price: -275,2024-10-31 20:29:00 - price: -289,2024-11-02 20:11:00 - price: -369,Mike Malott
2024-11-02,UFC Fight Night,Victor Henry,2024-10-20 10:12:00 - price: -120,2024-10-31 19:02:00 - price: +113,2024-11-02 19:19:00 - price: +125,Charles Jourdain,2024-10-20 10:12:00 - price: +100,2024-10-31 19:02:00 - price: -137,2024-11-02 19:19:00 - price: -150,Charles Jourdain
2024-11-02,UFC Fight Night,Garrett Armfield,2024-10-21 17:42:00 - price: +140,2024-10-31 18:01:00 - price: +121,2024-11-02 18:03:00 - price: +112,Serhiy Sidey,2024-10-21 17:42:00 - price: -165,2024-10-31 18:01:00 - price: -147,2024-11-02 18:03:00 - price: -135,Serhiy Sidey
2024-11-02,UFC Fight Night,Chad Anheliger,2024-10-21 17:48:00 - price: +110,2024-10-31 17:35:00 - price: +157,2024-11-02 17:38:00 - price: +260,Cody Gibson,2024-10-21 17:48:00 - price: -130,2024-10-31 17:35:00 - price: -192,2024-11-02 17:38:00 - price: -320,Cody Gibson
2024-11-02,UFC Fight Night,Jack Shore,2024-10-20 10:12:00 - price: +200,2024-10-31 18:49:00 - price: +237,2024-11-02 18:33:00 - price: +244,Youssef Zalal,2024-10-20 10:12:00 - price: -250,2024-10-31 18:09:00 - price: -305,2024-11-02 18:33:00 - price: -309,Youssef Zalal
2024-11-02,UFC Fight Night,Rodrigo Nascimento,2024-08-29 04:42:00 - price: -138,2024-10-31 17:40:00 - price: -114,2024-11-02 15:08:00 - price: +115,Alexandr Romanov,2024-08-29 04:42:00 - price: +105,2024-10-31 17:40:00 - price: -108,2024-11-02 15:08:00 - price: -139,Alexandr Romanov
2024-10-26,UFC,Khamzat Chimaev,2024-08-03 15:12:00 - price: -195,2024-10-24 16:01:00 - price: -253,2024-10-26 16:00:00 - price: -234,Robert Whittaker,2024-08-03 15:12:00 - price: +155,2024-10-24 16:01:00 - price: +203,2024-10-26 16:00:00 - price: +191,Khamzat Chimaev
2024-10-26,UFC,Dan Ige,2024-10-04 21:26:00 - price: +142,2024-10-24 15:16:00 - price: +228,2024-10-26 14:25:00 - price: +257,Lerone Murphy,2024-10-04 21:26:00 - price: -170,2024-10-24 15:16:00 - price: -289,2024-10-26 14:25:00 - price: -326,Lerone Murphy
2024-10-26,UFC,Shara Magomedov,2024-10-04 21:26:00 - price: -250,2024-10-24 14:43:00 - price: -165,2024-10-26 14:18:00 - price: -179,Armen Petrosyan,2024-10-04 21:26:00 - price: +205,2024-10-24 14:16:00 - price: +135,2024-10-26 14:18:00 - price: +148,Shara Magomedov
2024-10-26,UFC,Rafael Dos Anjos,2024-10-04 21:28:00 - price: +142,2024-10-24 13:30:00 - price: +239,2024-10-26 13:06:00 - price: +213,Geoff Neal,2024-10-04 21:28:00 - price: -170,2024-10-24 13:30:00 - price: -306,2024-10-26 13:06:00 - price: -268,Geoff Neal
2024-10-26,UFC,Farid Basharat,2024-10-04 21:32:00 - price: -278,2024-10-24 11:26:00 - price: -668,2024-10-26 11:16:00 - price: -721,Victor Hugo,2024-10-04 21:32:00 - price: +225,2024-10-24 11:26:00 - price: +472,2024-10-26 11:16:00 - price: +503,Farid Basharat
2024-10-26,UFC,Myktybek Orolbai,2024-10-04 21:44:00 - price: -120,2024-10-24 13:06:00 - price: -315,2024-10-26 12:39:00 - price: -287,Mateusz Rebecki,2024-10-04 21:44:00 - price: +100,2024-10-24 13:06:00 - price: +246,2024-10-26 12:39:00 - price: +229,Mateusz Rebecki
2024-10-26,UFC,Max Holloway,2024-08-03 10:52:00 - price: +146,2024-10-24 18:52:00 - price: +200,2024-10-26 16:28:00 - price: +222,Ilia Topuria,2024-08-03 10:52:00 - price: -188,2024-10-24 18:52:00 - price: -252,2024-10-26 16:28:00 - price: -280,Ilia Topuria
2024-10-26,UFC,Chris Barnett,2024-10-19 15:12:00 - price: +475,2024-10-24 11:50:00 - price: +498,2024-10-26 11:46:00 - price: +526,Kennedy Nzechukwu,2024-10-19 15:12:00 - price: -752,2024-10-24 11:50:00 - price: -717,2024-10-26 11:46:00 - price: -768,Kennedy Nzechukwu
2024-10-26,UFC,Brunno Ferreira,2024-10-04 21:32:00 - price: -120,2024-10-24 12:15:00 - price: +119,2024-10-26 12:03:00 - price: +131,Abus Magomedov,2024-10-04 21:32:00 - price: +100,2024-10-24 12:15:00 - price: -144,2024-10-26 12:03:00 - price: -159,Abus Magomedov
2024-10-19,UFC,Rob Font,2024-10-04 22:16:00 - price: +185,2024-10-17 20:46:00 - price: +338,2024-10-19 20:55:00 - price: +441,Kyler Phillips,2024-10-04 22:16:00 - price: -225,2024-10-17 20:46:00 - price: -450,2024-10-19 20:55:00 - price: -631,Rob Font
2024-10-19,UFC,Brad Katona,2024-10-04 22:14:00 - price: +185,2024-10-17 18:34:00 - price: +182,2024-10-19 18:07:00 - price: +180,Jean Matsumoto,2024-10-04 22:14:00 - price: -225,2024-10-17 17:47:00 - price: -227,2024-10-19 18:07:00 - price: -221,Jean Matsumoto
2024-10-19,UFC,Jessica Penne,2024-10-04 22:14:00 - price: +130,2024-10-17 17:01:00 - price: +149,2024-10-19 17:08:00 - price: +175,Elise Reed,2024-10-04 22:14:00 - price: -155,2024-10-17 17:01:00 - price: -183,2024-10-19 17:08:00 - price: -212,Elise Reed
2024-10-19,UFC,Joselyne Edwards,2024-10-04 22:14:00 - price: -205,2024-10-17 17:28:00 - price: -272,2024-10-19 17:42:00 - price: -254,Tamires Vidal,2024-10-04 22:14:00 - price: +170,2024-10-17 18:07:00 - price: +209,2024-10-19 17:42:00 - price: +204,Joselyne Edwards
2024-10-19,UFC,Anthony Hernandez,2024-10-04 22:16:00 - price: -170,2024-10-17 21:16:00 - price: -137,2024-10-19 21:26:00 - price: -152,Michel Pereira,2024-10-04 22:16:00 - price: +142,2024-10-17 21:16:00 - price: +113,2024-10-19 21:26:00 - price: +125,Anthony Hernandez
2024-10-19,UFC,Darren Elkins,2024-10-04 22:20:00 - price: +124,2024-10-17 19:24:00 - price: -113,2024-10-19 19:10:00 - price: -159,Daniel Pineda,2024-10-04 22:20:00 - price: -148,2024-10-17 19:24:00 - price: -108,2024-10-19 19:10:00 - price: +133,Darren Elkins
2024-10-19,UFC,Alice Ardelean,2024-10-04 22:14:00 - price: +130,2024-10-17 17:10:00 - price: +102,2024-10-19 16:44:00 - price: +125,Melissa Martinez,2024-10-04 22:14:00 - price: -155,2024-10-17 17:10:00 - price: -125,2024-10-19 16:44:00 - price: -151,Melissa Martinez
2024-10-19,UFC,Asu Almabayev,2024-10-04 22:16:00 - price: -218,2024-10-17 18:14:00 - price: -205,2024-10-19 18:38:00 - price: -232,Matheus Nicolau,2024-10-04 22:16:00 - price: +180,2024-10-17 19:01:00 - price: +165,2024-10-19 18:38:00 - price: +189,Asu Almabayev
2024-10-13,UFC Fight Night,Jared Gooden,2024-09-29 05:12:00 - price: +140,2024-10-10 20:46:00 - price: +143,2024-10-12 20:13:00 - price: +124,Chidi Njokuani,2024-09-29 05:12:00 - price: -188,2024-10-10 20:46:00 - price: -176,2024-10-12 20:13:00 - price: -154,Chidi Njokuani
2024-10-12,UFC,Cory McKenna,2024-10-03 20:58:00 - price: +124,2024-10-10 16:49:00 - price: +109,2024-10-12 17:00:00 - price: -110,Julia Polastri,2024-10-03 20:58:00 - price: -148,2024-10-10 16:49:00 - price: -135,2024-10-12 17:00:00 - price: -113,Julia Polastri
2024-10-12,UFC,Alex Morono,2024-09-29 05:12:00 - price: +150,2024-10-10 19:46:00 - price: +175,2024-10-12 19:10:00 - price: +190,Daniel Rodriguez,2024-09-29 05:12:00 - price: -200,2024-10-10 19:46:00 - price: -216,2024-10-12 19:10:00 - price: -237,Daniel Rodriguez
2024-10-12,UFC,Jonathan Pearce,2024-09-29 05:12:00 - price: -175,2024-10-10 18:16:00 - price: -183,2024-10-12 18:18:00 - price: -179,Pat Sabatini,2024-09-29 05:12:00 - price: +130,2024-10-10 18:16:00 - price: +150,2024-10-12 18:18:00 - price: +147,Pat Sabatini
2024-10-12,UFC,Grant Dawson,2024-09-29 05:12:00 - price: -350,2024-10-10 20:16:00 - price: -440,2024-10-12 19:50:00 - price: -369,Rafa Garcia,2024-09-29 05:12:00 - price: +240,2024-10-10 20:16:00 - price: +331,2024-10-12 19:50:00 - price: +282,Grant Dawson
2024-10-12,UFC,Themba Gorimbo,2024-09-29 05:12:00 - price: -275,2024-10-10 17:52:00 - price: -360,2024-10-12 17:54:00 - price: -317,Niko Price,2024-09-29 05:12:00 - price: +200,2024-10-10 17:28:00 - price: +280,2024-10-12 17:54:00 - price: +248,Themba Gorimbo
2024-10-12,UFC,Sean Sharaf,2024-10-09 19:30:00 - price: +210,2024-10-10 17:25:00 - price: +243,2024-10-12 17:26:00 - price: +191,Junior Tafa,2024-10-09 19:30:00 - price: -258,2024-10-10 17:25:00 - price: -313,2024-10-12 17:26:00 - price: -241,Junior Tafa
2024-10-06,UFC,Roman Dolidze,2024-08-29 04:38:00 - price: +120,2024-10-03 22:38:00 - price: +123,2024-10-05 22:52:00 - price: +125,Kevin Holland,2024-08-29 04:38:00 - price: -163,2024-10-03 23:29:00 - price: -148,2024-10-05 22:52:00 - price: -151,Roman Dolidze
2024-10-06,UFC,Alexander Hernandez,2024-09-30 08:04:00 - price: -215,2024-10-03 20:36:00 - price: -164,2024-10-05 20:34:00 - price: -109,Austin Hubbard,2024-09-30 08:04:00 - price: +170,2024-10-03 20:36:00 - price: +135,2024-10-05 20:34:00 - price: -111,Alexander Hernandez
2024-10-06,UFC,Jose Aldo,2024-08-29 04:38:00 - price: +130,2024-10-03 23:16:00 - price: +117,2024-10-05 23:08:00 - price: +106,Mario Bautista,2024-08-29 04:38:00 - price: -175,2024-10-03 23:16:00 - price: -142,2024-10-05 23:08:00 - price: -128,Mario Bautista
2024-10-06,UFC,Julianna Pena,2024-08-29 04:38:00 - price: +130,2024-10-03 23:46:00 - price: +138,2024-10-05 23:46:00 - price: +132,Raquel Pennington,2024-08-29 04:38:00 - price: -175,2024-10-03 23:46:00 - price: -169,2024-10-05 23:46:00 - price: -160,Julianna Pena
2024-10-06,UFC,Kayla Harrison,2024-08-29 04:38:00 - price: -649,2024-10-03 22:46:00 - price: -1104,2024-10-05 22:16:00 - price: -1084,Ketlen Vieira,2024-08-29 04:38:00 - price: +400,2024-10-03 22:46:00 - price: +693,2024-10-05 22:16:00 - price: +679,Kayla Harrison
2024-10-06,UFC,Joaquin Buckley,2024-08-29 04:38:00 - price: -150,2024-10-03 21:36:00 - price: -221,2024-10-05 21:29:00 - price: -226,Stephen Thompson,2024-08-29 04:38:00 - price: +110,2024-10-03 21:36:00 - price: +179,2024-10-05 21:29:00 - price: +183,Joaquin Buckley
2024-10-05,UFC 307,Carla Esparza,2024-09-20 07:34:00 - price: -150,2024-10-03 19:06:00 - price: +148,2024-10-05 19:06:00 - price: +149,Tecia Pennington,2024-09-20 07:34:00 - price: +110,2024-10-03 19:06:00 - price: -182,2024-10-05 19:06:00 - price: -181,Tecia Pennington
2024-09-28,UFC,Bryan Battle,2024-08-29 04:08:00 - price: -150,2024-09-26 16:16:00 - price: -170,2024-09-28 16:17:00 - price: -182,Kevin Jousset,2024-08-29 04:08:00 - price: +110,2024-09-26 16:16:00 - price: +139,2024-09-28 16:17:00 - price: +150,Bryan Battle
2024-09-28,UFC,Ion Cutelaba,2024-08-29 04:08:00 - price: -110,2024-09-26 14:36:00 - price: -110,2024-09-28 14:13:00 - price: -103,Ivan Erslan,2024-08-29 04:08:00 - price: -110,2024-09-26 14:36:00 - price: -111,2024-09-28 14:13:00 - price: -117,Ion Cutelaba
2024-09-28,UFC,Victor Altamirano,2024-09-13 12:54:00 - price: +105,2024-09-26 12:50:00 - price: -129,2024-09-28 13:12:00 - price: -124,Daniel Barez,2024-09-13 12:54:00 - price: -138,2024-09-26 12:50:00 - price: +106,2024-09-28 13:12:00 - price: +103,Daniel Barez
2024-09-28,UFC,Morgan Charriere,2024-09-13 12:54:00 - price: -549,2024-09-26 15:46:00 - price: -689,2024-09-28 15:48:00 - price: -606,Gabriel Miranda,2024-09-13 12:54:00 - price: +350,2024-09-26 15:46:00 - price: +484,2024-09-28 15:48:00 - price: +438,Morgan Charriere
2024-09-28,UFC,Taylor Lapilus,2024-09-22 09:30:00 - price: -345,2024-09-26 13:36:00 - price: -361,2024-09-28 13:22:00 - price: -370,Vince Morales,2024-09-22 09:30:00 - price: +265,2024-09-26 13:36:00 - price: +278,2024-09-28 13:22:00 - price: +288,Taylor Lapilus
2024-09-28,UFC,Joanderson Brito,2024-08-29 04:08:00 - price: -275,2024-09-26 16:46:00 - price: -296,2024-09-28 16:42:00 - price: -320,William Gomis,2024-08-29 04:08:00 - price: +200,2024-09-26 16:46:00 - price: +233,2024-09-28 16:42:00 - price: +248,William Gomis
2024-09-28,UFC,Matt Frevola,2024-08-29 04:08:00 - price: -138,2024-09-26 15:16:00 - price: +108,2024-09-28 15:20:00 - price: +105,Fares Ziam,2024-08-29 04:08:00 - price: +105,2024-09-26 15:16:00 - price: -132,2024-09-28 15:20:00 - price: -126,Fares Ziam
2024-09-28,UFC,Ludovit Klein,2024-09-13 12:54:00 - price: -649,2024-09-26 13:56:00 - price: -1025,2024-09-28 13:56:00 - price: -1006,Roosevelt Roberts,2024-09-13 12:54:00 - price: +400,2024-09-26 13:56:00 - price: +647,2024-09-28 13:56:00 - price: +648,Ludovit Klein
2024-09-28,UFC,Brendan Allen,2024-08-29 04:08:00 - price: +140,2024-09-26 17:12:00 - price: +175,2024-09-28 17:22:00 - price: +172,Nassourdine Imavov,2024-08-29 04:08:00 - price: -188,2024-09-26 17:12:00 - price: -218,2024-09-28 17:22:00 - price: -212,Nassourdine Imavov
2024-09-15,UFC,Yazmin Jauregui,2024-07-29 07:42:00 - price: -400,2024-09-12 21:26:00 - price: -523,2024-09-14 20:22:00 - price: -522,Ketlen Souza,2024-07-29 07:42:00 - price: +275,2024-09-12 21:26:00 - price: +380,2024-09-14 20:22:00 - price: +387,Ketlen Souza
2024-09-15,UFC,Alexa Grasso,2024-07-28 09:26:00 - price: -117,2024-09-12 23:46:00 - price: -137,2024-09-15 00:24:00 - price: -130,Valentina Shevchenko,2024-07-28 09:26:00 - price: -107,2024-09-12 23:46:00 - price: +113,2024-09-15 00:24:00 - price: +109,Valentina Shevchenko
2024-09-15,UFC,Diego Lopes,2024-07-29 07:42:00 - price: -150,2024-09-12 23:16:00 - price: -190,2024-09-14 23:42:00 - price: -208,Brian Ortega,2024-07-29 07:42:00 - price: +120,2024-09-12 23:16:00 - price: +153,2024-09-14 23:42:00 - price: +170,Diego Lopes
2024-09-15,UFC,Irene Aldana,2024-07-29 07:42:00 - price: -110,2024-09-12 21:34:00 - price: -113,2024-09-14 21:36:00 - price: +104,Norma Dumont,2024-07-29 07:42:00 - price: -120,2024-09-12 21:34:00 - price: -107,2024-09-14 21:36:00 - price: -124,Norma Dumont
2024-09-15,UFC,Ignacio Bahamondes,2024-07-29 07:42:00 - price: -175,2024-09-12 21:06:00 - price: +103,2024-09-14 21:10:00 - price: +113,Manuel Torres,2024-07-29 07:42:00 - price: +130,2024-09-12 21:06:00 - price: -125,2024-09-14 21:10:00 - price: -136,Ignacio Bahamondes
2024-09-15,UFC,Esteban Ribovics,2024-07-29 07:42:00 - price: +130,2024-09-12 22:46:00 - price: +184,2024-09-14 22:56:00 - price: +165,Daniel Zellhuber,2024-07-29 07:42:00 - price: -175,2024-09-12 22:46:00 - price: -227,2024-09-14 22:56:00 - price: -200,Esteban Ribovics
2024-09-15,UFC,Ode Osbourne,2024-07-29 07:56:00 - price: +120,2024-09-12 22:16:00 - price: +121,2024-09-14 22:20:00 - price: +168,Ronaldo Rodriguez,2024-07-29 07:56:00 - price: -163,2024-09-12 22:16:00 - price: -147,2024-09-14 22:20:00 - price: -206,Ronaldo Rodriguez
2024-09-08,UFC,Steve Garcia,2024-08-16 05:26:00 - price: -150,2024-09-05 20:46:00 - price: -185,2024-09-07 20:10:00 - price: -212,Kyle Nelson,2024-08-16 05:26:00 - price: +110,2024-09-05 20:46:00 - price: +152,2024-09-07 20:10:00 - price: +174,Steve Garcia
2024-09-08,UFC,Sean Brady,2024-06-26 17:53:00 - price: -110,2024-09-05 21:46:00 - price: -188,2024-09-07 21:06:00 - price: -194,Gilbert Burns,2024-06-26 17:53:00 - price: -110,2024-09-05 21:46:00 - price: +154,2024-09-07 21:06:00 - price: +161,Sean Brady
2024-09-08,UFC,Jessica Andrade,2024-08-04 19:04:00 - price: +124,2024-09-05 21:16:00 - price: +246,2024-09-07 20:26:00 - price: +229,Natalia Silva,2024-08-04 19:04:00 - price: -148,2024-09-05 21:16:00 - price: -315,2024-09-07 20:26:00 - price: -290,Natalia Silva
2024-09-07,UFC,Yanal Ashmouz,2024-08-04 19:02:00 - price: -110,2024-09-05 19:46:00 - price: +104,2024-09-07 19:13:00 - price: -114,Trevor Peek,2024-08-04 19:02:00 - price: -110,2024-09-05 19:46:00 - price: -126,2024-09-07 19:13:00 - price: -105,Yanal Ashmouz
2024-09-07,UFC,Dylan Budka,2024-08-04 19:02:00 - price: +205,2024-09-05 16:36:00 - price: +222,2024-09-07 16:32:00 - price: +240,Andre Petroski,2024-08-04 19:02:00 - price: -250,2024-09-05 16:36:00 - price: -280,2024-09-07 16:32:00 - price: -305,Andre Petroski
2024-09-07,UFC,Isaac Dulgarian,2024-08-04 19:02:00 - price: -900,2024-09-05 18:30:00 - price: -2791,2024-09-07 17:48:00 - price: -2695,Brendon Marotte,2024-08-04 19:02:00 - price: +600,2024-09-05 18:30:00 - price: +1178,2024-09-07 17:48:00 - price: +1175,Isaac Dulgarian
2024-08-25,UFC,Ryan Loder,2024-08-19 12:04:00 - price: +128,2024-08-22 23:48:00 - price: +139,2024-08-24 23:38:00 - price: +120,Robert Valentin,2024-08-19 12:04:00 - price: -159,2024-08-22 23:48:00 - price: -169,2024-08-24 23:38:00 - price: -144,Ryan Loder
2024-08-25,UFC,Caio Borralho,2024-08-08 16:28:00 - price: -145,2024-08-23 00:50:00 - price: -250,2024-08-25 00:42:00 - price: -296,Jared Cannonier,2024-08-08 16:28:00 - price: +122,2024-08-23 00:50:00 - price: +201,2024-08-25 00:42:00 - price: +233,Caio Borralho
2024-08-25,UFC,Dennis Buzukja,2024-08-21 14:12:00 - price: +114,2024-08-22 21:36:00 - price: +119,2024-08-24 21:36:00 - price: +164,Francis Marshall,2024-08-21 14:12:00 - price: -146,2024-08-22 21:30:00 - price: -145,2024-08-24 21:36:00 - price: -199,Francis Marshall
